a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11,n_neighbors_total,n_neighbors_pass,robust_score,pass
4.0,60.0,3.0,500.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,133.3792530721647,0.5932050666634587,300.0918394776627,122.76159395599785,40.92053131866595,0.9901541199123379,0.9970528609313394,0.9920362367076181,0.992036236746368,0.9794911452640263,6,3,0.5,1
4.0,50.0,3.5,600.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,212.1320343559643,60.609152673132655,0.9906033047629933,0.99863633959447,0.9905761010489826,0.9905761010494706,0.9826246773590499,9,4,0.4444444444444444,1
4.5,50.0,3.5,500.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,124.15592317130054,35.47312090608587,0.9902739542398034,0.9990410034587831,0.9876232597678216,0.9876232597883822,0.9868082939442266,9,4,0.4444444444444444,1
4.5,50.0,3.5,600.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,148.98710780556064,42.56774508730304,0.9902453093365249,0.998637040456658,0.9885121540381403,0.9885121540381403,0.9853198888131611,9,4,0.4444444444444444,1
4.5,50.0,3.0,600.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,148.98710780556064,49.662369268520216,0.9900824944360395,0.9940870575394025,0.9903961051437233,0.9903961051456951,0.9854507099153369,9,4,0.4444444444444444,1
4.5,60.0,3.0,600.0,30.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,16.666666666666668,160.05510368659765,1.025058355194457,353.4435407065286,103.46326930941711,34.487756436472374,0.990970176850308,0.9956092552739707,0.990043040385606,0.9900430403899679,0.9881853713516873,7,3,0.42857142857142855,1
4.0,60.0,3.5,800.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,213.4068049154635,2.429767953053527,446.8136098309271,196.41855032959657,56.119585808456165,0.9906108894681006,0.9984336111925005,0.9910070298625291,0.9910070298625291,0.9819958869548439,7,3,0.42857142857142855,1
4.5,60.0,3.5,800.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,137.9510257458895,39.414578784539856,0.9904818532375232,0.9984339979324928,0.9885223858107495,0.9885223858107495,0.9864486433961015,7,3,0.42857142857142855,1
4.0,60.0,3.0,400.0,30.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,106.70340245773176,0.3037209941316909,246.74013824879685,98.20927516479829,32.736425054932766,0.9918277968570518,0.9976570867712855,0.9912745477826123,0.9912745478085797,0.9871050050657297,5,2,0.4,1
4.5,50.0,3.5,600.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,148.98710780556064,42.56774508730304,0.990156990575458,0.99863633959447,0.9884800834289995,0.988480083444364,0.9850314558339985,10,4,0.4,1
