/Users/wanda/QSTC_PROJECT/TriQG/.venv/lib/python3.12/site-packages/qutip/core/data/expm.py:146: LinAlgWarning: Matrix is singular. The result might be inaccurate or the array might not have a square root.
  return Dense(scipy.linalg.sqrtm(matrix.as_ndarray()))
==========================================================================================
Brute-force OR sweep, K = 1, SMALL-a variant   (a in [3.5, 4.5] um)
==========================================================================================
Fixed:   K = 1.0,  alpha = 4.0
Pulse area:  area = K * pi/4 = 0.785398  (canonical paper value)
Grids:
    a_um           [3.5, 3.75, 4.0, 4.25, 4.5]
    omega_p_MHz    [50.0, 60.0, 70.0]
    ratio          [2.5, 3.0, 3.5]
    delta_MHz      [400.0, 500.0, 600.0, 800.0]
    omega_c_MHz    [50.0, 70.0]
Total cells: 360

Selectivity preview (R_DD = 3.12 a^3, R_AA = 2.49 a^3; budget >= 100):
    a = 3.50 um:  V_ct =   659.7 MHz,  R_DD =  133.8,  R_AA =  106.8   OK
    a = 3.75 um:  V_ct =   536.4 MHz,  R_DD =  164.5,  R_AA =  131.3   OK
    a = 4.00 um:  V_ct =   441.9 MHz,  R_DD =  199.7,  R_AA =  159.4   OK
    a = 4.25 um:  V_ct =   368.4 MHz,  R_DD =  239.5,  R_AA =  191.1   OK
    a = 4.50 um:  V_ct =   310.4 MHz,  R_DD =  284.3,  R_AA =  226.9   OK

    #     a    Op     r     D    Oc    Vct    RDD    RAA    Tc     Tf   Ttot    M2     F_bar   eta
--------------------------------------------------------------------------------------------------------------
   47  3.50    60  3.50   800    50  659.7  133.7  106.6  10.0  213.4  446.8  83.8  0.989786   425s
   48  3.50    60  3.50   800    70  659.7  133.7  106.6   7.1  213.4  441.1  83.8  0.991243   425s
   49  3.50    70  2.50   400    50  659.7  133.7  106.6  10.0   78.4  176.8  43.1  0.974627   418s
   50  3.50    70  2.50   400    70  659.7  133.7  106.6   7.1   78.4  171.1  43.1  0.978884   412s
   51  3.50    70  2.50   500    50  659.7  133.7  106.6  10.0   98.0  216.0  53.9  0.973489   405s
   52  3.50    70  2.50   500    70  659.7  133.7  106.6   7.1   98.0  210.3  53.9  0.976066   401s
   53  3.50    70  2.50   600    50  659.7  133.7  106.6  10.0  117.6  255.2  64.6  0.975015   397s
   54  3.50    70  2.50   600    70  659.7  133.7  106.6   7.1  117.6  249.5  64.6  0.975616   395s
   55  3.50    70  2.50   800    50  659.7  133.7  106.6  10.0  156.8  333.6  86.2  0.964480   395s
   56  3.50    70  2.50   800    70  659.7  133.7  106.6   7.1  156.8  327.9  86.2  0.968690   390s
   57  3.50    70  3.00   400    50  659.7  133.7  106.6  10.0   78.4  176.8  35.9  0.985308   384s
   58  3.50    70  3.00   400    70  659.7  133.7  106.6   7.1   78.4  171.1  35.9  0.989551   379s
   59  3.50    70  3.00   500    50  659.7  133.7  106.6  10.0   98.0  216.0  44.9  0.989045   374s
   60  3.50    70  3.00   500    70  659.7  133.7  106.6   7.1   98.0  210.3  44.9  0.991678   371s
   61  3.50    70  3.00   600    50  659.7  133.7  106.6  10.0  117.6  255.2  53.9  0.992986   370s
   62  3.50    70  3.00   600    70  659.7  133.7  106.6   7.1  117.6  249.5  53.9  0.993604   366s
   63  3.50    70  3.00   800    50  659.7  133.7  106.6  10.0  156.8  333.6  71.8  0.984640   364s
   64  3.50    70  3.00   800    70  659.7  133.7  106.6   7.1  156.8  327.9  71.8  0.988824   363s
   65  3.50    70  3.50   400    50  659.7  133.7  106.6  10.0   78.4  176.8  30.8  0.983975   358s
   66  3.50    70  3.50   400    70  659.7  133.7  106.6   7.1   78.4  171.1  30.8  0.988215   354s
   67  3.50    70  3.50   500    50  659.7  133.7  106.6  10.0   98.0  216.0  38.5  0.988254   351s
   68  3.50    70  3.50   500    70  659.7  133.7  106.6   7.1   98.0  210.3  38.5  0.990894   348s
   69  3.50    70  3.50   600    50  659.7  133.7  106.6  10.0  117.6  255.2  46.2  0.992795   346s
   70  3.50    70  3.50   600    70  659.7  133.7  106.6   7.1  117.6  249.5  46.2  0.993415   343s
   71  3.50    70  3.50   800    50  659.7  133.7  106.6  10.0  156.8  333.6  61.5  0.985244   343s
   72  3.50    70  3.50   800    70  659.7  133.7  106.6   7.1  156.8  327.9  61.5  0.989426   341s
   73  3.75    50  2.50   400    50  536.4  164.4  131.1  10.0  153.7  327.3  68.7  0.973677   338s
   74  3.75    50  2.50   400    70  536.4  164.4  131.1   7.1  153.7  321.6  68.7  0.974635   336s
   75  3.75    50  2.50   500    50  536.4  164.4  131.1  10.0  192.1  404.1  85.8  0.971996   333s
   76  3.75    50  2.50   500    70  536.4  164.4  131.1   7.1  192.1  398.4  85.8  0.972369   331s
   77  3.75    50  2.50   600    50  536.4  164.4  131.1  10.0  230.5  481.0 103.0  0.967198   329s
   78  3.75    50  2.50   600    70  536.4  164.4  131.1   7.1  230.5  475.2 103.0  0.968928   331s
   79  3.75    50  2.50   800    50  536.4  164.4  131.1  10.0  307.3  634.6 137.3  0.967231   333s
   80  3.75    50  2.50   800    70  536.4  164.4  131.1   7.1  307.3  628.9 137.3  0.967503   332s
   81  3.75    50  3.00   400    50  536.4  164.4  131.1  10.0  153.7  327.3  57.2  0.990911   330s
   82  3.75    50  3.00   400    70  536.4  164.4  131.1   7.1  153.7  321.6  57.2  0.991902   329s
   83  3.75    50  3.00   500    50  536.4  164.4  131.1  10.0  192.1  404.1  71.5  0.991290   327s
   84  3.75    50  3.00   500    70  536.4  164.4  131.1   7.1  192.1  398.4  71.5  0.991676   326s
   85  3.75    50  3.00   600    50  536.4  164.4  131.1  10.0  230.5  481.0  85.8  0.987531   323s
   86  3.75    50  3.00   600    70  536.4  164.4  131.1   7.1  230.5  475.2  85.8  0.989249   325s
   87  3.75    50  3.00   800    50  536.4  164.4  131.1  10.0  307.3  634.6 114.4  0.988433   326s
   88  3.75    50  3.00   800    70  536.4  164.4  131.1   7.1  307.3  628.9 114.4  0.988716   329s
   89  3.75    50  3.50   400    50  536.4  164.4  131.1  10.0  153.7  327.3  49.0  0.990746   326s
   90  3.75    50  3.50   400    70  536.4  164.4  131.1   7.1  153.7  321.6  49.0  0.991741   324s
   91  3.75    50  3.50   500    50  536.4  164.4  131.1  10.0  192.1  404.1  61.3  0.991713   322s
   92  3.75    50  3.50   500    70  536.4  164.4  131.1   7.1  192.1  398.4  61.3  0.992097   322s
   93  3.75    50  3.50   600    50  536.4  164.4  131.1  10.0  230.5  481.0  73.6  0.988342   321s
   94  3.75    50  3.50   600    70  536.4  164.4  131.1   7.1  230.5  475.2  73.6  0.990066   319s
   95  3.75    50  3.50   800    50  536.4  164.4  131.1  10.0  307.3  634.6  98.1  0.989692   320s
   96  3.75    50  3.50   800    70  536.4  164.4  131.1   7.1  307.3  628.9  98.1  0.989975   326s
   97  3.75    60  2.50   400    50  536.4  164.4  131.1  10.0  106.7  233.4  47.7  0.976061   323s
   98  3.75    60  2.50   400    70  536.4  164.4  131.1   7.1  106.7  227.7  47.7  0.977754   320s
   99  3.75    60  2.50   500    50  536.4  164.4  131.1  10.0  133.4  286.8  59.6  0.972358   318s
  100  3.75    60  2.50   500    70  536.4  164.4  131.1   7.1  133.4  281.0  59.6  0.974072   316s
  101  3.75    60  2.50   600    50  536.4  164.4  131.1  10.0  160.1  340.1  71.5  0.972154   314s
  102  3.75    60  2.50   600    70  536.4  164.4  131.1   7.1  160.1  334.4  71.5  0.972872   312s
  103  3.75    60  2.50   800    50  536.4  164.4  131.1  10.0  213.4  446.8  95.4  0.968548   313s
  104  3.75    60  2.50   800    70  536.4  164.4  131.1   7.1  213.4  441.1  95.4  0.969674   312s
  105  3.75    60  3.00   400    50  536.4  164.4  131.1  10.0  106.7  233.4  39.7  0.990331   310s
  106  3.75    60  3.00   400    70  536.4  164.4  131.1   7.1  106.7  227.7  39.7  0.992014   307s
  107  3.75    60  3.00   500    50  536.4  164.4  131.1  10.0  133.4  286.8  49.7  0.989964   305s
  108  3.75    60  3.00   500    70  536.4  164.4  131.1   7.1  133.4  281.0  49.7  0.991701   304s
  109  3.75    60  3.00   600    50  536.4  164.4  131.1  10.0  160.1  340.1  59.6  0.991368   302s
  110  3.75    60  3.00   600    70  536.4  164.4  131.1   7.1  160.1  334.4  59.6  0.992103   300s
  111  3.75    60  3.00   800    50  536.4  164.4  131.1  10.0  213.4  446.8  79.5  0.989248   298s
  112  3.75    60  3.00   800    70  536.4  164.4  131.1   7.1  213.4  441.1  79.5  0.990369   298s
  113  3.75    60  3.50   400    50  536.4  164.4  131.1  10.0  106.7  233.4  34.1  0.989191   295s
  114  3.75    60  3.50   400    70  536.4  164.4  131.1   7.1  106.7  227.7  34.1  0.990869   293s
  115  3.75    60  3.50   500    50  536.4  164.4  131.1  10.0  133.4  286.8  42.6  0.989590   291s
  116  3.75    60  3.50   500    70  536.4  164.4  131.1   7.1  133.4  281.0  42.6  0.991322   289s
  117  3.75    60  3.50   600    50  536.4  164.4  131.1  10.0  160.1  340.1  51.1  0.991556   287s
  118  3.75    60  3.50   600    70  536.4  164.4  131.1   7.1  160.1  334.4  51.1  0.992291   287s
  119  3.75    60  3.50   800    50  536.4  164.4  131.1  10.0  213.4  446.8  68.1  0.990118   287s
  120  3.75    60  3.50   800    70  536.4  164.4  131.1   7.1  213.4  441.1  68.1  0.991239   286s
  121  3.75    70  2.50   400    50  536.4  164.4  131.1  10.0   78.4  176.8  35.0  0.981807   283s
  122  3.75    70  2.50   400    70  536.4  164.4  131.1   7.1   78.4  171.1  35.0  0.982416   281s
  123  3.75    70  2.50   500    50  536.4  164.4  131.1  10.0   98.0  216.0  43.8  0.975906   278s
  124  3.75    70  2.50   500    70  536.4  164.4  131.1   7.1   98.0  210.3  43.8  0.977278   276s
  125  3.75    70  2.50   600    50  536.4  164.4  131.1  10.0  117.6  255.2  52.5  0.972194   273s
  126  3.75    70  2.50   600    70  536.4  164.4  131.1   7.1  117.6  249.5  52.5  0.974095   271s
  127  3.75    70  2.50   800    50  536.4  164.4  131.1  10.0  156.8  333.6  70.1  0.971189   270s
  128  3.75    70  2.50   800    70  536.4  164.4  131.1   7.1  156.8  327.9  70.1  0.972038   268s
  129  3.75    70  3.00   400    50  536.4  164.4  131.1  10.0   78.4  176.8  29.2  0.991906   265s
  130  3.75    70  3.00   400    70  536.4  164.4  131.1   7.1   78.4  171.1  29.2  0.992514   263s
  131  3.75    70  3.00   500    50  536.4  164.4  131.1  10.0   98.0  216.0  36.5  0.991159   261s
  132  3.75    70  3.00   500    70  536.4  164.4  131.1   7.1   98.0  210.3  36.5  0.992549   259s
  133  3.75    70  3.00   600    50  536.4  164.4  131.1  10.0  117.6  255.2  43.8  0.989971   257s
  134  3.75    70  3.00   600    70  536.4  164.4  131.1   7.1  117.6  249.5  43.8  0.991855   255s
  135  3.75    70  3.00   800    50  536.4  164.4  131.1  10.0  156.8  333.6  58.4  0.991119   254s
  136  3.75    70  3.00   800    70  536.4  164.4  131.1   7.1  156.8  327.9  58.4  0.991984   253s
  137  3.75    70  3.50   400    50  536.4  164.4  131.1  10.0   78.4  176.8  25.0  0.989538   250s
  138  3.75    70  3.50   400    70  536.4  164.4  131.1   7.1   78.4  171.1  25.0  0.990138   248s
  139  3.75    70  3.50   500    50  536.4  164.4  131.1  10.0   98.0  216.0  31.3  0.989720   246s
  140  3.75    70  3.50   500    70  536.4  164.4  131.1   7.1   98.0  210.3  31.3  0.991102   244s
  141  3.75    70  3.50   600    50  536.4  164.4  131.1  10.0  117.6  255.2  37.5  0.989319   243s
