a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,40.0,4.0,800.0,70.0,160.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,480.16531105979277,27.676575590250316,974.6163364052998,441.9417382415923,110.48543456039808,0.9857134142266186,0.9990695420720599,0.9855880970632122,0.9855880970632122,0.9726079207079903
4.0,50.0,3.0,400.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,153.65289953913367,0.9069060289413221,340.63913241160066,141.42135623730954,47.14045207910318,0.9883731318936217,0.9972403278649915,0.9918081037358548,0.9918081037476182,0.9726359922260226
4.0,50.0,3.0,400.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,141.42135623730954,47.14045207910318,0.9910937698567817,0.9972396403580324,0.9918828392491028,0.991882839251528,0.9833697605684634
4.0,50.0,3.0,400.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,141.42135623730954,47.14045207910318,0.9918463700599198,0.9972391840644439,0.9919148617793612,0.9919148618108033,0.9863165725850711
4.0,50.0,3.0,500.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,192.06612442391705,1.7713008377760187,417.4655821811674,176.77669529663692,58.92556509887898,0.9870560247849355,0.9955546760389702,0.9917645371379955,0.9917645371950066,0.9691403487677697
4.0,50.0,3.0,500.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,176.77669529663692,58.92556509887898,0.9900675429411154,0.9955517530693277,0.9918398552000569,0.9918398552000569,0.9810387082950202
4.0,50.0,3.0,500.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,176.77669529663692,58.92556509887898,0.9909178689127163,0.9955529466447584,0.9918706874571022,0.9918706874905351,0.9843771540584696
4.0,50.0,3.0,600.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,230.47934930870048,3.0608078476769607,494.29203195073427,212.1320343559643,70.71067811865477,0.9884960348618985,0.9940885528791237,0.9913926258551671,0.9913926258551671,0.9771103348581365
4.0,50.0,3.0,600.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,212.1320343559643,70.71067811865477,0.9899606312356759,0.9940870575394025,0.9914666422507373,0.9914666422681713,0.9828221828843926
4.0,50.0,3.0,600.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,212.1320343559643,70.71067811865477,0.9903912298605833,0.9940865825838432,0.9914988214148309,0.991498821433473,0.9844806940101859
4.0,50.0,3.0,800.0,30.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,307.30579907826734,7.255248231530577,647.9449314898679,282.8427124746191,94.28090415820635,0.9864646049590401,0.9922597679115339,0.9901525068183498,0.9901525068183498,0.9732936382879269
4.0,50.0,3.0,800.0,50.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,307.30579907826734,7.255248231530577,634.6115981565347,282.8427124746191,94.28090415820635,0.9880355439205383,0.99225779931995,0.9902249148034529,0.9902249148034529,0.9794345467552974
4.0,50.0,3.0,800.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,307.30579907826734,7.255248231530577,628.8973124422489,282.8427124746191,94.28090415820635,0.9884654484438529,0.9922573143645963,0.9902562806430812,0.9902562806430812,0.9810919181246529
4.0,50.0,3.5,400.0,30.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,153.65289953913367,0.9069060289413221,340.63913241160066,141.42135623730954,40.40610178208844,0.9878480794299516,0.9992445878395613,0.9899159199650902,0.9899159199650902,0.9723158899500643
4.0,50.0,3.5,400.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,141.42135623730954,40.40610178208844,0.9905658685929553,0.9992444917139571,0.9899989853053612,0.9899989853073399,0.9830210120451626
4.0,50.0,3.5,400.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,141.42135623730954,40.40610178208844,0.9913132381811944,0.9992443318280116,0.990024063749037,0.9900240637508841,0.9859604933968451
