a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
4.0,50.0,3.5,600.0,30.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,218.95538184326546,2.624260128402034,471.2440970198642,212.1320343559643,60.609152673132655,0.9877567738054653,0.9981065852271898,0.991035851340794,0.991035851340794,0.9708488073130837
4.0,50.0,3.5,600.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,218.95538184326546,2.624260128402034,457.9107636865309,212.1320343559643,60.609152673132655,0.9897537622371178,0.9981062093409001,0.9911098935845228,0.9911098935874726,0.9786890524355756
4.0,50.0,3.5,600.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,218.95538184326546,2.624260128402034,452.1964779722452,212.1320343559643,60.609152673132655,0.9903325640517106,0.9981063668228417,0.9911414336244706,0.9911414336244706,0.9809410221350593
4.0,50.0,3.5,800.0,30.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,291.9405091243539,6.220468452508527,617.2143515820412,282.8427124746191,80.81220356417688,0.9875917534247631,0.9987259246138291,0.988781429049221,0.988781429049221,0.9740782309867817
4.0,50.0,3.5,800.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,291.9405091243539,6.220468452508527,603.8810182487078,282.8427124746191,80.81220356417688,0.9885200133039989,0.9987258650092979,0.9888552690281223,0.9888552690281223,0.977643650150453
4.0,50.0,3.5,800.0,70.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,291.9405091243539,6.220468452508527,598.1667325344221,282.8427124746191,80.81220356417688,0.9887780703255424,0.9987258902366858,0.9888873470347552,0.9888873470347552,0.9786116969959737
4.0,50.0,4.0,400.0,30.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,145.970254562177,0.7775585565635659,325.2738424576873,141.42135623730954,35.355339059327385,0.9898986168060824,0.9993127522879144,0.9935515966907347,0.9935515967376228,0.9731785215080575
4.0,50.0,4.0,400.0,50.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,10.0,145.970254562177,0.7775585565635659,311.940509124354,141.42135623730954,35.355339059327385,0.992304803599648,0.9993178998245976,0.993626886062096,0.9936268860677013,0.9826475424441972
4.0,50.0,4.0,400.0,70.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,7.142857142857143,145.970254562177,0.7775585565635659,306.22622341006826,141.42135623730954,35.355339059327385,0.9929683453954454,0.9993192724569298,0.9936594452113443,0.9936594452131646,0.985235218700343
4.0,50.0,4.0,500.0,30.0,200.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,16.666666666666668,182.4628182027212,1.5186690557882137,398.2589697387757,176.77669529663692,44.19417382415923,0.9879721349358624,0.9996410781206053,0.9928936972180072,0.9928936972867377,0.9664600671180997
