omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11
60.0,3.2,400.0,50.0,192.0,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,98.20927516479829,30.690398488999463,0.9904342601504029,0.9830060862491917,0.992602528858265,0.992602528894708,0.9935258965994469
60.0,3.2,400.0,60.0,192.0,8.333333333333334,106.70340245773176,0.3037209941316909,230.07347158213017,98.20927516479829,30.690398488999463,0.9905606993565725,0.9830146071888022,0.9926129547965896,0.9926129547965896,0.9940022806443085
60.0,3.2,400.0,70.0,192.0,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,98.20927516479829,30.690398488999463,0.9906322724909544,0.9830021192492441,0.9926204623066099,0.9926204623066099,0.9942860461013537
60.0,3.2,450.0,50.0,192.0,10.0,120.04132776494822,0.43244649359766146,260.08265552989644,110.48543456039808,34.526698300124394,0.9900925145227537,0.9814312188827267,0.9933223018876467,0.9933223018907205,0.9922942354299211
60.0,3.2,450.0,60.0,192.0,8.333333333333334,120.04132776494822,0.43244649359766146,256.7493221965631,110.48543456039808,34.526698300124394,0.9902973925169469,0.9814288653503505,0.9933329958195913,0.9933329958195913,0.9930947130782546
60.0,3.2,450.0,70.0,192.0,7.142857142857143,120.04132776494822,0.43244649359766146,254.36836981561072,110.48543456039808,34.526698300124394,0.9904250520676365,0.9814506468265216,0.9933401042924992,0.9933401042928973,0.993569352858628
60.0,3.2,500.0,50.0,192.0,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,122.76159395599785,38.36299811124933,0.989763203646385,0.9806621994058526,0.9938409845089782,0.9938409845107441,0.990708646159965
60.0,3.2,500.0,60.0,192.0,8.333333333333334,133.3792530721647,0.5932050666634587,283.42517281099606,122.76159395599785,38.36299811124933,0.99007297377399,0.9806630358659559,0.993851273644649,0.993851273644649,0.9919263119407058
60.0,3.2,500.0,70.0,192.0,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,122.76159395599785,38.36299811124933,0.9902609210998549,0.9806681772026067,0.993858740211193,0.9938587402391952,0.9926580267464247
60.0,3.2,550.0,50.0,192.0,10.0,146.71717837938118,0.7895559437290638,313.43435675876236,135.03775335159764,42.199297922374264,0.9894576751976139,0.9803284636921741,0.9942132031971731,0.9942132031971731,0.9890758307039351
60.0,3.2,550.0,60.0,192.0,8.333333333333334,146.71717837938118,0.7895559437290638,310.101023425429,135.03775335159764,42.199297922374264,0.9898702018515109,0.9803230004486649,0.9942229612100044,0.9942229612100044,0.9907118845373699
60.0,3.2,550.0,70.0,192.0,7.142857142857143,146.71717837938118,0.7895559437290638,307.72007104447664,135.03775335159764,42.199297922374264,0.990121521067293,0.9803264593912955,0.9942312064852398,0.9942312064892285,0.9916972119034083
60.0,3.2,600.0,50.0,192.0,10.0,160.05510368659765,1.025058355194457,340.1102073731953,147.31391274719743,46.0355977334992,0.9892117366337436,0.9802151252753433,0.9944754546264427,0.9944754546264427,0.9876809120067458
60.0,3.2,600.0,60.0,192.0,8.333333333333334,160.05510368659765,1.025058355194457,336.7768740398619,147.31391274719743,46.0355977334992,0.9897120703870348,0.9802136280333896,0.9944858918326553,0.9944858918326553,0.9896628698494385
60.0,3.2,600.0,70.0,192.0,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,147.31391274719743,46.0355977334992,0.9900127094065774,0.9802123080622323,0.9944923195845935,0.9944923195845935,0.9908538903948905
65.0,2.8,400.0,50.0,182.0,10.0,90.91887546694302,0.1878893548390505,201.83775093388604,83.68127588006482,29.886169957166008,0.9811975508154218,0.9413456596771135,0.9943061484056932,0.9943061484362492,0.9948322467426312
65.0,2.8,400.0,60.0,182.0,8.333333333333334,90.91887546694302,0.1878893548390505,198.5044176005527,83.68127588006482,29.886169957166008,0.9812753520403492,0.9413381976140156,0.9943155061314854,0.9943155061314854,0.9951321982844101
65.0,2.8,400.0,70.0,182.0,7.142857142857143,90.91887546694302,0.1878893548390505,196.12346521960035,83.68127588006482,29.886169957166008,0.9813235791893036,0.9413325599833249,0.994322935758954,0.994322935758954,0.9953158852559811
65.0,2.8,450.0,50.0,182.0,10.0,102.28373490031089,0.2675221478079449,224.56746980062178,94.14143536507291,33.62194120181176,0.9829501491645025,0.9479593750298235,0.9947391956543254,0.9947391956543254,0.9943628303195359
65.0,2.8,450.0,60.0,182.0,8.333333333333334,102.28373490031089,0.2675221478079449,221.23413646728847,94.14143536507291,33.62194120181176,0.9830527184006228,0.9479539867931394,0.994751392149366,0.9947513921874409,0.9947541024725448
65.0,2.8,450.0,70.0,182.0,7.142857142857143,102.28373490031089,0.2675221478079449,218.85318408633609,94.14143536507291,33.62194120181176,0.9831168181262813,0.9479500949101327,0.9947628422704577,0.9947628422704577,0.9949914930540772
65.0,2.8,500.0,50.0,182.0,10.0,113.64859433367876,0.3669713961700203,247.29718866735752,104.60159485008103,37.357712446457505,0.9841697298556751,0.9531196842396144,0.995064271554571,0.995064271554571,0.9934306920739442
65.0,2.8,500.0,60.0,182.0,8.333333333333334,113.64859433367876,0.3669713961700203,243.96385533402417,104.60159485008103,37.357712446457505,0.9843296786285678,0.9531156970610908,0.9950748411251372,0.9950748411251372,0.994053335202906
65.0,2.8,500.0,70.0,182.0,7.142857142857143,113.64859433367876,0.3669713961700203,241.5829029530718,104.60159485008103,37.357712446457505,0.9844063604378356,0.9530355306071477,0.9950822810770887,0.9950822810770887,0.994425348990017
65.0,2.8,550.0,50.0,182.0,10.0,125.01345376704664,0.48843892830229735,270.0269075340933,115.06175433508912,41.09348369110326,0.984956503225797,0.9570592921279047,0.9953022364820607,0.9953022364865604,0.9921622478066623
65.0,2.8,550.0,60.0,182.0,8.333333333333334,125.01345376704664,0.48843892830229735,266.69357420075994,115.06175433508912,41.09348369110326,0.98519466494616,0.9570511751276072,0.9953089638834263,0.9953089638834263,0.9931095568901802
65.0,2.8,550.0,70.0,182.0,7.142857142857143,125.01345376704664,0.48843892830229735,264.3126218198076,115.06175433508912,41.09348369110326,0.9853541842845952,0.9571099263228511,0.99531639935898,0.99531639935898,0.9936740120975699
65.0,2.8,600.0,50.0,182.0,10.0,136.3783132004145,0.6341265725817954,292.7566264008291,125.52191382009721,44.82925493574901,0.9854580891736711,0.9601864146848428,0.9954623881527969,0.9954623881527969,0.9907211657042478
65.0,2.8,600.0,60.0,182.0,8.333333333333334,136.3783132004145,0.6341265725817954,289.4232930674957,125.52191382009721,44.82925493574901,0.9857963939990262,0.9602050826618858,0.9954728420036247,0.9954728420036247,0.9920348093269693
65.0,2.8,600.0,70.0,182.0,7.142857142857143,136.3783132004145,0.6341265725817954,287.04234068654335,125.52191382009721,44.82925493574901,0.9859923297280855,0.9601811450143133,0.9954808740634244,0.9954808740644203,0.9928264257701838
65.0,3.0,400.0,50.0,195.0,10.0,90.91887546694302,0.1878893548390505,201.83775093388604,83.68127588006482,27.89375862668827,0.9944036726010752,0.9972832728284199,0.9928840782506834,0.99288407827918,0.9945632610460174
65.0,3.0,400.0,60.0,195.0,8.333333333333334,90.91887546694302,0.1878893548390505,198.5044176005527,83.68127588006482,27.89375862668827,0.9944864247019904,0.9972838419466381,0.9928945654307082,0.9928945654307082,0.9948727259999073
65.0,3.0,400.0,70.0,195.0,7.142857142857143,90.91887546694302,0.1878893548390505,196.12346521960035,83.68127588006482,27.89375862668827,0.9945365646065571,0.9972834549797814,0.9929019859729001,0.9929019859729001,0.9950588315006466
65.0,3.0,450.0,50.0,195.0,10.0,102.28373490031089,0.2675221478079449,224.56746980062178,94.14143536507291,31.380478455024303,0.9948206424106607,0.997986972696846,0.9935834639554764,0.9935834639566624,0.9941286690336583
65.0,3.0,450.0,60.0,195.0,8.333333333333334,102.28373490031089,0.2675221478079449,221.23413646728847,94.14143536507291,31.380478455024303,0.9949246043870581,0.9979888940540851,0.9935904305137171,0.9935904305159196,0.9945286624645104
65.0,3.0,450.0,70.0,195.0,7.142857142857143,102.28373490031089,0.2675221478079449,218.85318408633609,94.14143536507291,31.380478455024303,0.9949891405882141,0.9979885649532412,0.9935998498343892,0.9935998498343892,0.9947682977308369
65.0,3.0,500.0,50.0,195.0,10.0,113.64859433367876,0.3669713961700203,247.29718866735752,104.60159485008103,34.86719828336034,0.9947940188854154,0.9977425051977415,0.9941041730446166,0.9941041730455495,0.9932252242537543
65.0,3.0,500.0,60.0,195.0,8.333333333333334,113.64859433367876,0.3669713961700203,243.96385533402417,104.60159485008103,34.86719828336034,0.9949584228174643,0.9977423211097229,0.9941169684745494,0.9941169684798625,0.9938574332057221
65.0,3.0,500.0,70.0,195.0,7.142857142857143,113.64859433367876,0.3669713961700203,241.5829029530718,104.60159485008103,34.86719828336034,0.9950527744904493,0.9977355296056555,0.9941210034067505,0.9941210034067505,0.9942335615426405
65.0,3.0,550.0,50.0,195.0,10.0,125.01345376704664,0.48843892830229735,270.0269075340933,115.06175433508912,38.35391811169637,0.9945275940225442,0.9971431760665801,0.9944895973960547,0.9944895974005761,0.9919880052269658
65.0,3.0,550.0,60.0,195.0,8.333333333333334,125.01345376704664,0.48843892830229735,266.69357420075994,115.06175433508912,38.35391811169637,0.9947734036058844,0.9971540212155836,0.9944998962963197,0.9944998962963197,0.9929398006153147
65.0,3.0,550.0,70.0,195.0,7.142857142857143,125.01345376704664,0.48843892830229735,264.3126218198076,115.06175433508912,38.35391811169637,0.99491625695121,0.9971419040691202,0.9945073657942378,0.994507365825976,0.9935083921155061
65.0,3.0,600.0,50.0,195.0,10.0,136.3783132004145,0.6341265725817954,292.7566264008291,125.52191382009721,41.84063794003241,0.9941435940069128,0.9964549099705298,0.9947727740690759,0.9947727740690759,0.9905739179189694
65.0,3.0,600.0,60.0,195.0,8.333333333333334,136.3783132004145,0.6341265725817954,289.4232930674957,125.52191382009721,41.84063794003241,0.994478786989571,0.9964585412892424,0.9947832151662859,0.9947832151662859,0.99189017633647
65.0,3.0,600.0,70.0,195.0,7.142857142857143,136.3783132004145,0.6341265725817954,287.04234068654335,125.52191382009721,41.84063794003241,0.994680275197055,0.9964571165756051,0.9947906339847634,0.9947906339847634,0.9926827162430882
65.0,3.2,400.0,50.0,208.0,10.0,90.91887546694302,0.1878893548390505,201.83775093388604,83.68127588006482,26.150398712520257,0.9902418539955589,0.984626935851829,0.9910493234507471,0.9910493234894562,0.9942418331902032
65.0,3.2,400.0,60.0,208.0,8.333333333333334,90.91887546694302,0.1878893548390505,198.5044176005527,83.68127588006482,26.150398712520257,0.9903238179738015,0.9846250333622333,0.9910597713478189,0.9910597713478189,0.9945506958373351
65.0,3.2,400.0,70.0,208.0,7.142857142857143,90.91887546694302,0.1878893548390505,196.12346521960035,83.68127588006482,26.150398712520257,0.9903740032634061,0.9846228161654003,0.9910671530989135,0.9910671530989135,0.9947388906903969
65.0,3.2,450.0,50.0,208.0,10.0,102.28373490031089,0.2675221478079449,224.56746980062178,94.14143536507291,29.419198551585286,0.9901105268466424,0.9823856507665639,0.9920986950842162,0.9920986950852972,0.993859066450492
65.0,3.2,450.0,60.0,208.0,8.333333333333334,102.28373490031089,0.2675221478079449,221.23413646728847,94.14143536507291,29.419198551585286,0.9902161258351279,0.9823882139902902,0.992109501214512,0.992109501214512,0.9942572869211971
65.0,3.2,450.0,70.0,208.0,7.142857142857143,102.28373490031089,0.2675221478079449,218.85318408633609,94.14143536507291,29.419198551585286,0.9902778567203387,0.9823864080086884,0.9921138300309683,0.9921138300309683,0.9944973588107298
65.0,3.2,500.0,50.0,208.0,10.0,113.64859433367876,0.3669713961700203,247.29718866735752,104.60159485008103,32.68799839065032,0.9899906690207385,0.9812066841478064,0.992877385878067,0.9928773859281822,0.9930012201288985
65.0,3.2,500.0,60.0,208.0,8.333333333333334,113.64859433367876,0.3669713961700203,243.96385533402417,104.60159485008103,32.68799839065032,0.9901537344753122,0.9812031612484442,0.9928925904376245,0.9928925904430796,0.9936265957721002
65.0,3.2,500.0,70.0,208.0,7.142857142857143,113.64859433367876,0.3669713961700203,241.5829029530718,104.60159485008103,32.68799839065032,0.9902435481891505,0.9811825557572985,0.9928952828296908,0.9928952828296908,0.9940010713399222
65.0,3.2,550.0,50.0,208.0,10.0,125.01345376704664,0.48843892830229735,270.0269075340933,115.06175433508912,35.95679822971535,0.9898256087560378,0.9805857009464497,0.9934624737187214,0.9934624737187214,0.9917917866402587
65.0,3.2,550.0,60.0,208.0,8.333333333333334,125.01345376704664,0.48843892830229735,266.69357420075994,115.06175433508912,35.95679822971535,0.9900676841419477,0.9805834834441696,0.99347289357717,0.99347289357717,0.9927414659692811
65.0,3.2,550.0,70.0,208.0,7.142857142857143,125.01345376704664,0.48843892830229735,264.3126218198076,115.06175433508912,35.95679822971535,0.9902126199144221,0.9805818504166741,0.9934803500904795,0.9934803501165299,0.9933079290340048
65.0,3.2,600.0,50.0,208.0,10.0,136.3783132004145,0.6341265725817954,292.7566264008291,125.52191382009721,39.22559806878038,0.9896271213139642,0.9803021002982066,0.9939009514429022,0.9939009514429022,0.9904044820718456
65.0,3.2,600.0,60.0,208.0,8.333333333333334,136.3783132004145,0.6341265725817954,289.4232930674957,125.52191382009721,39.22559806878038,0.989960154645578,0.9802981638793994,0.9939113098844574,0.9939113098844574,0.9917198349339977
65.0,3.2,600.0,70.0,208.0,7.142857142857143,136.3783132004145,0.6341265725817954,287.04234068654335,125.52191382009721,39.22559806878038,0.9901621208885893,0.9803015812135951,0.9939193666481752,0.9939193666481752,0.992508169044412
70.0,2.8,400.0,50.0,196.0,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,72.15375318230079,25.769197565107426,0.9796060933072177,0.9368294969130451,0.9933904849086532,0.9933904849463902,0.9948139064607822
70.0,2.8,400.0,60.0,196.0,8.333333333333334,78.39433649955801,0.12044646960202095,173.4553396657827,72.15375318230079,25.769197565107426,0.9797019433161585,0.9368202211798988,0.993400949972777,0.993400949972777,0.9951856521391809
70.0,2.8,400.0,70.0,196.0,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,72.15375318230079,25.769197565107426,0.9797608792600379,0.9368127498289966,0.9934083462088669,0.9934083462329071,0.9954140747693809
70.0,2.8,450.0,50.0,196.0,10.0,88.19362856200276,0.17149507097631495,196.38725712400552,81.17297233008838,28.990347260745853,0.9817002474560345,0.9438568780375712,0.994010784692758,0.9940107847319042,0.9949225423619044
70.0,2.8,450.0,60.0,196.0,8.333333333333334,88.19362856200276,0.17149507097631495,193.05392379067217,81.17297233008838,28.990347260745853,0.9817785629492729,0.9438502653196634,0.9940203559884148,0.9940203559884148,0.9952232745005989
70.0,2.8,450.0,70.0,196.0,7.142857142857143,88.19362856200276,0.17149507097631495,190.67297140971982,81.17297233008838,28.990347260745853,0.9818272753476248,0.9438455378448383,0.9940278629738032,0.9940278630046278,0.99540783756723
70.0,2.8,500.0,50.0,196.0,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,90.19219147787598,32.21149695638428,0.9832710102208568,0.9494489186808708,0.9944891498964599,0.9944891498964599,0.9946568224096368
70.0,2.8,500.0,60.0,196.0,8.333333333333334,97.99292062444749,0.23524701094144707,212.65250791556164,90.19219147787598,32.21149695638428,0.983383937460568,0.9495425211910875,0.9944980632426998,0.9944980632426998,0.9949971021657849
70.0,2.8,500.0,70.0,196.0,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,90.19219147787598,32.21149695638428,0.9834387847808469,0.9495390147513362,0.9945057612273567,0.9945057612273567,0.9952046019173382
70.0,2.8,550.0,50.0,196.0,10.0,107.79221268689227,0.31311377156306613,235.5844253737845,99.21141062566359,35.432646652022704,0.984425516743137,0.9539745715799215,0.99485254143367,0.99485254143367,0.9940224125252868
70.0,2.8,550.0,60.0,196.0,8.333333333333334,107.79221268689227,0.31311377156306613,232.2510920404512,99.21141062566359,35.432646652022704,0.9845720478975049,0.9540424668333451,0.9948649779347811,0.9948649779410826,0.9945157688808108
70.0,2.8,550.0,70.0,196.0,7.142857142857143,107.79221268689227,0.31311377156306613,229.87013965949882,99.21141062566359,35.432646652022704,0.9846472617561001,0.9540398102553271,0.9948704656797669,0.9948704656797669,0.9948083054095394
70.0,2.8,600.0,50.0,196.0,10.0,117.591504749337,0.4065068349068206,255.183009498674,108.23062977345118,38.653796347661135,0.9852347657366005,0.9575953743691862,0.9951278585345413,0.9951278585345413,0.9930879715081333
70.0,2.8,600.0,60.0,196.0,8.333333333333334,117.591504749337,0.4065068349068206,251.8496761653407,108.23062977345118,38.653796347661135,0.9854070244930165,0.9575330247573244,0.995140433144147,0.9951404331487086,0.9938142069218863
70.0,2.8,600.0,70.0,196.0,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,108.23062977345118,38.653796347661135,0.98551932817989,0.9575369359555274,0.9951466208236401,0.9951466208236401,0.9942471351167519
70.0,3.0,400.0,50.0,210.0,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,72.15375318230079,24.05125106076693,0.993347700198931,0.9960022373019491,0.9914637182175643,0.9914637182175643,0.9944611270586461
70.0,3.0,400.0,60.0,210.0,8.333333333333334,78.39433649955801,0.12044646960202095,173.4553396657827,72.15375318230079,24.05125106076693,0.9934481649451306,0.9960012757845891,0.9914741967794534,0.9914741967858711,0.9948429904306086
70.0,3.0,400.0,70.0,210.0,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,72.15375318230079,24.05125106076693,0.9935115038592781,0.9960012739053328,0.9914836803684794,0.9914836803684794,0.9950773807948208
70.0,3.0,450.0,50.0,210.0,10.0,88.19362856200276,0.17149507097631495,196.38725712400552,81.17297233008838,27.057657443362796,0.9943030976320131,0.9977206662551455,0.9924382857316885,0.9924382857629752,0.994615152778243
70.0,3.0,450.0,60.0,210.0,8.333333333333334,88.19362856200276,0.17149507097631495,193.05392379067217,81.17297233008838,27.057657443362796,0.9943852057371658,0.9977203529671177,0.9924477495026397,0.9924477495026397,0.9949249709762664
70.0,3.0,450.0,70.0,210.0,7.142857142857143,88.19362856200276,0.17149507097631495,190.67297140971982,81.17297233008838,27.057657443362796,0.9944368222677713,0.9977203310388219,0.992456187328449,0.992456187328449,0.9951145833753654
70.0,3.0,500.0,50.0,210.0,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,90.19219147787598,30.064063825958662,0.9946878653669645,0.9979911892051228,0.9931860280468425,0.9931860280468425,0.9943882161690503
70.0,3.0,500.0,60.0,210.0,8.333333333333334,97.99292062444749,0.23524701094144707,212.65250791556164,90.19219147787598,30.064063825958662,0.9947821107032089,0.9979933102813311,0.993198951253131,0.993198951253131,0.9947372300252426
70.0,3.0,500.0,70.0,210.0,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,90.19219147787598,30.064063825958662,0.9948369721638965,0.9979935322335898,0.9932023895316833,0.9932023895316833,0.9949495773586302
70.0,3.0,550.0,50.0,210.0,10.0,107.79221268689227,0.31311377156306613,235.5844253737845,99.21141062566359,33.070470208554525,0.9947364664853895,0.9976433736192886,0.9937570981237085,0.9937570981237085,0.9937882960748523
70.0,3.0,550.0,60.0,210.0,8.333333333333334,107.79221268689227,0.31311377156306613,232.2510920404512,99.21141062566359,33.070470208554525,0.9948654484987907,0.9976429305978943,0.9937663353370001,0.9937663353370001,0.9942861927232681
70.0,3.0,550.0,70.0,210.0,7.142857142857143,107.79221268689227,0.31311377156306613,229.87013965949882,99.21141062566359,33.070470208554525,0.9949444057937507,0.9976421675539683,0.9937750890939359,0.9937750890939359,0.9945852774331628
70.0,3.0,600.0,50.0,210.0,10.0,117.591504749337,0.4065068349068206,255.183009498674,108.23062977345118,36.076876591150395,0.9945813391237784,0.997055861676847,0.99419406769586,0.99419406769586,0.9928813594265468
70.0,3.0,600.0,60.0,210.0,8.333333333333334,117.591504749337,0.4065068349068206,251.8496761653407,108.23062977345118,36.076876591150395,0.9947749930701582,0.9970693861475985,0.994207727620327,0.9942077276254138,0.9936151308872934
70.0,3.0,600.0,70.0,210.0,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,108.23062977345118,36.076876591150395,0.9948857708454427,0.9970677204256946,0.9942122737883216,0.9942122737883216,0.9940508153794334
70.0,3.2,400.0,50.0,224.0,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,72.15375318230079,22.548047869468995,0.9896384184667736,0.9865947521390315,0.9889672541267795,0.9889672541267795,0.9940244134745037
70.0,3.2,400.0,60.0,224.0,8.333333333333334,78.39433649955801,0.12044646960202095,173.4553396657827,72.15375318230079,22.548047869468995,0.9897386754786028,0.9865922566481301,0.9889780867444513,0.9889780867485105,0.9944062717733193
70.0,3.2,400.0,70.0,224.0,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,72.15375318230079,22.548047869468995,0.9898007686440681,0.9865907426618818,0.9889854922087045,0.9889854922426831,0.9946413474630029
70.0,3.2,450.0,50.0,224.0,10.0,88.19362856200276,0.17149507097631495,196.38725712400552,81.17297233008838,25.36655385315262,0.9896865674324017,0.9836638187132403,0.9904177776838131,0.9904177777238525,0.9942468956087006
70.0,3.2,450.0,60.0,224.0,8.333333333333334,88.19362856200276,0.17149507097631495,193.05392379067217,81.17297233008838,25.36655385315262,0.9897687316533275,0.9836607884779638,0.9904292710982268,0.99042927109976,0.9945555959373592
70.0,3.2,450.0,70.0,224.0,7.142857142857143,88.19362856200276,0.17149507097631495,190.67297140971982,81.17297233008838,25.36655385315262,0.9898186612691464,0.9836591377965107,0.9904351082356331,0.9904351082356331,0.9947452908088088
70.0,3.2,500.0,50.0,224.0,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,90.19219147787598,28.185059836836245,0.9897665567703757,0.9819531771166665,0.9915181007648721,0.9915181007648721,0.9940768484350921
70.0,3.2,500.0,60.0,224.0,8.333333333333334,97.99292062444749,0.23524701094144707,212.65250791556164,90.19219147787598,28.185059836836245,0.9898588772433172,0.9819507301908514,0.9915304296860334,0.9915304296860334,0.9944239194103508
70.0,3.2,500.0,70.0,224.0,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,90.19219147787598,28.185059836836245,0.9899132249147742,0.9819468540931285,0.991535959473298,0.991535959473298,0.9946341266193722
70.0,3.2,550.0,50.0,224.0,10.0,107.79221268689227,0.31311377156306613,235.5844253737845,99.21141062566359,31.00356582051987,0.9898116030512591,0.9810055709450087,0.9923602290699431,0.9923602290699431,0.9935203831201413
70.0,3.2,550.0,60.0,224.0,8.333333333333334,107.79221268689227,0.31311377156306613,232.2510920404512,99.21141062566359,31.00356582051987,0.9899407246072612,0.9810035096724332,0.9923707042549528,0.9923707042582097,0.9940179802434492
70.0,3.2,550.0,70.0,224.0,7.142857142857143,107.79221268689227,0.31311377156306613,229.87013965949882,99.21141062566359,31.00356582051987,0.9900182132791139,0.9810014084556247,0.9923781719864182,0.9923781719864182,0.9943151006879943
70.0,3.2,600.0,50.0,224.0,10.0,117.591504749337,0.4065068349068206,255.183009498674,108.23062977345118,33.822071804203496,0.9897965803591842,0.9805172433318965,0.9930084750369715,0.9930084750369715,0.9926521280308972
70.0,3.2,600.0,60.0,224.0,8.333333333333334,117.591504749337,0.4065068349068206,251.8496761653407,108.23062977345118,33.822071804203496,0.9899855594929335,0.9805172795618373,0.99302091150195,0.9930209115055708,0.9933831354023759
70.0,3.2,600.0,70.0,224.0,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,108.23062977345118,33.822071804203496,0.990096705526832,0.980514768722109,0.9930275984899013,0.9930275984899013,0.9938168564054166
