a_um,omega_p_MHz,ratio,delta_MHz,omega_c_MHz,omega_R_MHz,V_ct_MHz,V_DD_MHz,V_cc_MHz,R_DD,R_AA,selectivity_ok,T_c_ns,T_f_ns,sigma_ns,t_total_ns,M1,M2,F_bar,F_00,F_01,F_10,F_11,n_neighbors_total,n_neighbors_pass,robust_score,pass
4.0,60.0,3.5,800.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,196.41855032959657,56.119585808456165,0.9906108894681006,0.9984336111925005,0.9910070298625291,0.9910070298625291,0.9819958869548439,7,5,0.7142857142857143,1
4.5,60.0,3.0,800.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,137.9510257458895,45.98367524862983,0.9904984025121478,0.9933865339595984,0.9908223433237855,0.9908223433237855,0.9869623894414219,7,5,0.7142857142857143,1
4.5,60.0,3.0,800.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,137.9510257458895,45.98367524862983,0.9904271748289637,0.993386921037982,0.9907912157749375,0.9907912157749375,0.9867393467279978,7,5,0.7142857142857143,1
4.0,70.0,3.5,500.0,70.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,90.19219147787598,25.769197565107426,0.9904062590012186,0.9990164854053303,0.9859808168215101,0.9859808168603763,0.9906469169176578,7,5,0.7142857142857143,1
4.25,50.0,3.5,600.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,176.85585441116012,50.530244117474325,0.9901831709415198,0.99863633959447,0.9896952347196992,0.9896952347456096,0.9827058747063003,7,5,0.7142857142857143,1
4.5,50.0,3.0,600.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,148.98710780556064,49.662369268520216,0.990170735939609,0.9940865825838432,0.9904280097019983,0.9904280097093983,0.985740341763196,7,5,0.7142857142857143,1
3.5,70.0,3.5,600.0,70.0,245.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,161.5570916734898,46.15916904956851,0.9934146985591843,0.9993105054328928,0.9926036998249204,0.9926036998275736,0.9891408891513508,6,4,0.6666666666666666,1
3.75,60.0,3.0,600.0,70.0,180.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,7.142857142857143,160.05510368659765,1.025058355194457,334.3959216589096,178.7845293666728,59.59484312222427,0.9921031189716802,0.9956107140188263,0.9930543552394753,0.9930543552416164,0.986693051386803,9,6,0.6666666666666666,1
3.5,60.0,3.5,400.0,70.0,210.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,146.5981017037222,41.8851719153492,0.9919809986171197,0.9985719758454243,0.9920957679619427,0.9920957679619427,0.9851604826991693,6,4,0.6666666666666666,1
3.5,50.0,3.5,500.0,70.0,175.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,263.87658306669994,75.39330944762855,0.991729495291626,0.9990410034587831,0.9921034820721533,0.9921034820721533,0.9836700135634144,6,4,0.6666666666666666,1
3.75,70.0,3.5,800.0,50.0,245.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,175.13586550204684,50.03881871487052,0.991444864138398,0.998799382931796,0.9920080884846803,0.9920080884846803,0.9829638966524357,6,4,0.6666666666666666,1
4.5,50.0,3.0,400.0,70.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,99.32473853704043,33.10824617901348,0.9913029861352349,0.9972391840644439,0.9896440095095973,0.9896440095105405,0.9886847414563579,6,4,0.6666666666666666,1
4.5,50.0,3.0,400.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,99.32473853704043,33.10824617901348,0.9912314786926282,0.9972396403580324,0.9896117743902635,0.9896117743902635,0.9884627256319531,6,4,0.6666666666666666,1
4.25,70.0,3.5,800.0,70.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,120.31010504160554,34.37431572617301,0.9912277421022997,0.9987993401352562,0.988613160987392,0.9886131609890476,0.988885306297503,6,4,0.6666666666666666,1
4.5,70.0,3.0,800.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,156.788672999116,0.9635717568161676,327.8630602839463,101.3517740173882,33.78392467246273,0.9911078775348929,0.994542945791786,0.9902159214562878,0.9902159214562878,0.9894567214352101,6,4,0.6666666666666666,1
4.25,70.0,3.5,800.0,50.0,245.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,120.31010504160554,34.37431572617301,0.9911026129615004,0.998799382931796,0.9885815254168692,0.9885815254168692,0.9884480180804673,6,4,0.6666666666666666,1
4.5,70.0,3.0,800.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,101.3517740173882,33.78392467246273,0.991040971268054,0.9945498333027638,0.9901858492682061,0.9901858492682061,0.9892423532330401,6,4,0.6666666666666666,1
4.25,50.0,3.5,400.0,70.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,153.65289953913367,0.9069060289413221,321.5915133639816,117.90390294077342,33.68682941164955,0.9909168350187323,0.9992443318280116,0.9881115632390751,0.9881115632417778,0.9881998817660644,6,4,0.6666666666666666,1
3.5,70.0,3.5,500.0,70.0,245.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,134.63090972790812,38.46597420797376,0.9908943778962567,0.9990164854053303,0.9918922662689652,0.9918922663125074,0.9807764935982237,6,4,0.6666666666666666,1
4.0,60.0,3.0,600.0,50.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,147.31391274719743,49.10463758239914,0.990894202142035,0.9956118376231753,0.992361088691781,0.9923610887113603,0.9832427935418238,9,6,0.6666666666666666,1
4.25,50.0,3.5,400.0,50.0,175.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,117.90390294077342,33.68682941164955,0.9907993888994802,0.9992444917139571,0.9880781420783874,0.9880781420783874,0.9877967797271887,6,4,0.6666666666666666,1
3.5,50.0,3.5,500.0,50.0,175.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,263.87658306669994,75.39330944762855,0.990778091193131,0.9990399370897034,0.9920726231133765,0.9920726231133765,0.9799271814560676,6,4,0.6666666666666666,1
3.75,50.0,3.5,400.0,50.0,175.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,153.65289953913367,0.9069060289413221,327.30579907826734,171.6331481920059,49.038042340573114,0.9907461275805626,0.9992444917139571,0.9913241654087455,0.9913241654308526,0.981091687768695,6,4,0.6666666666666666,1
4.5,50.0,3.5,500.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,124.15592317130054,35.47312090608587,0.9902739542398034,0.9990410034587831,0.9876232597678216,0.9876232597883822,0.9868082939442266,6,4,0.6666666666666666,1
4.5,50.0,3.5,600.0,70.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,148.98710780556064,42.56774508730304,0.9902453093365249,0.998637040456658,0.9885121540381403,0.9885121540381403,0.9853198888131611,6,4,0.6666666666666666,1
4.5,50.0,3.5,500.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,124.15592317130054,35.47312090608587,0.9902132893841176,0.9990399370897034,0.9875924805962246,0.987592480599131,0.9866282592514116,6,4,0.6666666666666666,1
4.5,50.0,3.5,600.0,50.0,175.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,148.98710780556064,42.56774508730304,0.990156990575458,0.99863633959447,0.9884800834289995,0.988480083444364,0.9850314558339985,6,4,0.6666666666666666,1
4.25,60.0,3.0,400.0,70.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,81.8777103755371,27.292570125179033,0.9918128420906513,0.9976568130436572,0.9894149945415281,0.9894149945447263,0.9907645662326939,8,5,0.625,1
4.25,60.0,3.0,400.0,50.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,81.8777103755371,27.292570125179033,0.9916933997400046,0.9976571373256777,0.9893759993328441,0.9893759993328441,0.9903644629686525,8,5,0.625,1
3.75,50.0,3.0,500.0,50.0,150.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,214.5414352400074,71.51381174666912,0.9912897777380378,0.9955517530693277,0.9922823632865678,0.9922823633448588,0.9850426312513971,8,5,0.625,1
4.5,60.0,3.0,500.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,86.21939109118092,28.739797030393643,0.9911906478659718,0.99706707228949,0.9889720694119086,0.9889720694249389,0.9897513803375498,8,5,0.625,1
4.5,60.0,3.0,500.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,86.21939109118092,28.739797030393643,0.9910947508532517,0.9970519619814147,0.9889399344751737,0.9889399344992725,0.9894471724571462,8,5,0.625,1
4.0,60.0,3.0,800.0,70.0,180.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,196.41855032959657,65.47285010986553,0.9905966404900267,0.9933865339595984,0.9921139675050012,0.9921139675050012,0.9847720929905059,8,5,0.625,1
4.25,60.0,3.5,500.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,133.3792530721647,0.5932050666634587,281.04422043004365,102.34713796942137,29.24203941983468,0.9905746018799283,0.9992939966936805,0.9868345886253114,0.9868345886555195,0.9893352335452018,8,5,0.625,1
4.25,60.0,3.5,500.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,102.34713796942137,29.24203941983468,0.9904888641111977,0.9992941726538516,0.9868075244481851,0.9868075244513652,0.9890462348913889,8,5,0.625,1
3.75,60.0,3.0,800.0,70.0,180.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,238.37937248889708,79.45979082963237,0.990369061104079,0.9933865339595984,0.9925008981726962,0.9925008981820914,0.9830879141019302,8,5,0.625,1
3.75,60.0,3.0,400.0,50.0,180.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,119.18968624444854,39.729895414816184,0.9903313550362524,0.9976571373256777,0.9927108062738235,0.9927108063103068,0.9782466702352013,8,5,0.625,1
4.25,60.0,3.0,800.0,50.0,180.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,163.7554207510742,54.585140250358066,0.9902772653971372,0.993386921037982,0.9915391199399904,0.9915391199399904,0.984643900670586,8,5,0.625,1
4.25,50.0,3.0,600.0,70.0,150.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,176.85585441116012,58.95195147038671,0.9901845473065227,0.9940865825838432,0.9910497919924178,0.9910497919924178,0.9845520226574119,8,5,0.625,1
3.5,70.0,3.0,600.0,70.0,210.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,161.5570916734898,53.85236389116326,0.9936044607636154,0.9969111868933387,0.9940375688828199,0.9940375688846022,0.989431518393701,7,4,0.5714285714285714,1
3.5,60.0,3.0,400.0,70.0,180.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,146.5981017037222,48.86603390124073,0.992593033227972,0.9976568130436572,0.9936420326097575,0.9936420326125037,0.9854312546459699,7,4,0.5714285714285714,1
3.75,70.0,3.0,400.0,50.0,210.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,87.56793275102342,29.189310917007806,0.9919063591981959,0.9958077859265344,0.9917348999123143,0.9917348999396306,0.9883478510143044,7,4,0.5714285714285714,1
3.5,70.0,3.0,500.0,70.0,210.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,134.63090972790812,44.876969909302716,0.9916781055163699,0.9978065215717874,0.9938729141539233,0.9938729141938604,0.9811600721459086,7,4,0.5714285714285714,1
4.0,70.0,3.0,400.0,70.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,72.15375318230079,24.05125106076693,0.9915572118034375,0.9958063820226982,0.9892325811052697,0.9892325811328218,0.9919573029529604,7,4,0.5714285714285714,1
4.0,70.0,3.0,400.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,78.39433649955801,0.12044646960202095,176.78867299911602,72.15375318230079,24.05125106076693,0.9913808114258892,0.9958077859265344,0.9891998888240996,0.9891998888240996,0.991315682128823,7,4,0.5714285714285714,1
3.5,60.0,3.0,400.0,50.0,180.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,146.5981017037222,48.86603390124073,0.9911541787468428,0.9976571373256777,0.9936247111561742,0.9936247111590539,0.9797101553464649,7,4,0.5714285714285714,1
3.5,50.0,3.0,500.0,70.0,150.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,192.06612442391705,1.7713008377760187,398.41796313354837,263.87658306669994,87.95886102223332,0.991137629523277,0.9955529466447584,0.9926153569088647,0.9926153569088647,0.9837668576306201,7,4,0.5714285714285714,1
3.5,60.0,3.5,500.0,50.0,210.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,183.24762712965276,52.3564648941865,0.9908069701804141,0.9992941726538516,0.9925930031336254,0.9925930031336254,0.978747701800554,7,4,0.5714285714285714,1
4.5,70.0,3.0,600.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,117.591504749337,0.4065068349068206,249.46872378438832,76.01383051304116,25.33794350434705,0.990679208003711,0.9969111868933387,0.9877215285954656,0.9877215285968164,0.9903625879292235,7,4,0.5714285714285714,1
4.0,60.0,3.5,400.0,50.0,210.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,98.20927516479829,28.059792904228082,0.9906338903967931,0.9985721702521284,0.9873613957981169,0.9873613958077088,0.9892405997292182,7,4,0.5714285714285714,1
4.0,50.0,3.5,600.0,50.0,175.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,212.1320343559643,60.609152673132655,0.9906033047629933,0.99863633959447,0.9905761010489826,0.9905761010494706,0.9826246773590499,7,4,0.5714285714285714,1
4.5,70.0,3.0,600.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,76.01383051304116,25.33794350434705,0.9905621688254596,0.9968996891511398,0.9876884450866824,0.987688445089421,0.9899720959745948,7,4,0.5714285714285714,1
4.5,60.0,3.0,400.0,70.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,106.70340245773176,0.3037209941316909,227.69251920117782,68.97551287294475,22.991837624314915,0.9902581443950897,0.9976568130436572,0.9866041528259893,0.9866041528259893,0.9901674588847231,7,4,0.5714285714285714,1
4.0,70.0,3.5,500.0,50.0,245.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,90.19219147787598,25.769197565107426,0.9902453814628785,0.9990166226304751,0.9859509313524877,0.9859509313551587,0.9900630405133928,7,4,0.5714285714285714,1
3.5,50.0,3.0,500.0,50.0,150.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,192.06612442391705,1.7713008377760187,404.1322488478341,263.87658306669994,87.95886102223332,0.9901895186729491,0.9955517530693277,0.9925841778475868,0.9925841778475868,0.9800379659272954,7,4,0.5714285714285714,1
4.5,60.0,3.0,400.0,50.0,180.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,68.97551287294475,22.991837624314915,0.9901278294782901,0.9976571373256777,0.9865721523896345,0.986572152411437,0.9897098757864113,7,4,0.5714285714285714,1
3.75,60.0,3.5,800.0,50.0,210.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,238.37937248889708,68.10839213968488,0.9901183306095012,0.9984336111925005,0.991760636390352,0.991760636390352,0.9785184384648006,7,4,0.5714285714285714,1
4.5,50.0,3.0,600.0,50.0,150.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,230.47934930870048,3.0608078476769607,480.95869861740096,148.98710780556064,49.662369268520216,0.9900824944360395,0.9940870575394025,0.9903961051437233,0.9903961051456951,0.9854507099153369,7,4,0.5714285714285714,1
3.75,60.0,3.5,600.0,50.0,210.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,178.7845293666728,51.081294104763664,0.9915555805119219,0.9990720465978695,0.9918022371699469,0.9918022372229123,0.9835458010569591,8,4,0.5,1
4.25,70.0,3.0,500.0,70.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,7.142857142857143,97.99292062444749,0.23524701094144707,210.27155553460926,75.19381565100345,25.064605217001155,0.9915114210990983,0.9978065215717874,0.9885137903665683,0.9885137903665683,0.9912115820914693,8,4,0.5,1
4.25,70.0,3.0,500.0,50.0,210.0,368.44969668991695,1.5391243418092353,-1.9302689512767408,239.38916868588123,190.87997889942366,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,75.19381565100345,25.064605217001155,0.9913706252580655,0.9978040721612706,0.9884797345869969,0.9884797345869969,0.9907189596969976,8,4,0.5,1
3.5,60.0,3.0,500.0,50.0,180.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,133.3792530721647,0.5932050666634587,286.75850614432943,183.24762712965276,61.08254237655091,0.9908205958382197,0.9970519619814147,0.9936543968475543,0.9936543968475543,0.9789216276763555,8,4,0.5,1
3.5,60.0,3.5,400.0,50.0,210.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,106.70340245773176,0.3037209941316909,233.4068049154635,146.5981017037222,41.8851719153492,0.9905274134635341,0.9985721702521284,0.9920642431550927,0.9920642431575064,0.9794089972894089,6,3,0.5,1
4.5,60.0,3.5,800.0,70.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,137.9510257458895,39.414578784539856,0.9904818532375232,0.9984339979324928,0.9885223858107495,0.9885223858107495,0.9864486433961015,6,3,0.5,1
4.5,60.0,3.5,800.0,50.0,210.0,310.38980792825134,1.0922755301152902,-1.3698604360596933,284.1680504327416,226.5849861472499,1,10.0,213.4068049154635,2.429767953053527,446.8136098309271,137.9510257458895,39.414578784539856,0.9904113766601385,0.9984336111925005,0.9884928261559047,0.9884928261559047,0.9862262431362439,6,3,0.5,1
4.0,50.0,3.0,600.0,70.0,150.0,441.9417382415923,2.21435546875,-2.7770996093749987,199.58030428198037,159.13787778791763,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,212.1320343559643,70.71067811865477,0.9903912298605833,0.9940865825838432,0.9914988214148309,0.991498821433473,0.9844806940101859,8,4,0.5,1
3.75,70.0,3.5,400.0,70.0,245.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,7.142857142857143,78.39433649955801,0.12044646960202095,171.07438728483032,87.56793275102342,25.01940935743526,0.9901381698253389,0.9966393927800578,0.9869958751213267,0.9869958751487575,0.9899215362512136,6,3,0.5,1
3.75,70.0,3.0,800.0,50.0,210.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,156.788672999116,0.9635717568161676,333.57734599823203,175.13586550204684,58.37862183401561,0.9911194506745632,0.9945498333027638,0.9933362324765059,0.9933362324765059,0.9832555044424772,7,3,0.42857142857142855,1
3.75,50.0,3.5,600.0,70.0,175.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,7.142857142857143,230.47934930870048,3.0608078476769607,475.24441290311523,257.44972228800884,73.55706351085966,0.9900658659575057,0.998637040456658,0.9912329810034388,0.9912329810057966,0.9791604613641296,7,3,0.42857142857142855,1
3.75,70.0,3.0,500.0,50.0,210.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,97.99292062444749,0.23524701094144707,215.98584124889499,109.45991593877926,36.48663864625976,0.99115854281873,0.9978040721612706,0.9926853613645481,0.9926853613956583,0.9814593763534427,8,3,0.375,1
3.5,70.0,3.5,600.0,50.0,245.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,161.5570916734898,46.15916904956851,0.9927947513411385,0.9993088968884412,0.9925709301746255,0.9925709302282175,0.9867282480732698,6,2,0.3333333333333333,1
3.75,60.0,3.0,600.0,50.0,180.0,536.3535881000184,3.261517256515775,-4.09038134430727,164.44910325968846,131.12557068706587,1,10.0,160.05510368659765,1.025058355194457,340.1102073731953,178.7845293666728,59.59484312222427,0.9913682212652086,0.9956118376231753,0.9930227486559189,0.9930227487081302,0.9838155500736099,9,3,0.3333333333333333,1
3.5,60.0,3.5,800.0,70.0,210.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,293.1962034074444,83.7703438306984,0.991243422506679,0.9984339979324928,0.9923161706024224,0.9923161706024224,0.9819073508893784,6,2,0.3333333333333333,1
3.5,70.0,3.0,600.0,50.0,210.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,10.0,117.591504749337,0.4065068349068206,255.183009498674,161.5570916734898,53.85236389116326,0.9929856258275217,0.9968996891511398,0.9940047745960905,0.9940047746330861,0.9870332649297702,7,2,0.2857142857142857,1
3.5,60.0,3.0,800.0,70.0,180.0,659.6914576667499,4.933998589023281,-6.187897899684655,133.7032116576548,106.60994547120255,1,7.142857142857143,213.4068049154635,2.429767953053527,441.0993241166413,293.1962034074444,97.73206780248147,0.9902335529031984,0.9933865339595984,0.9927693098340306,0.9927693098340306,0.9820090579851339,7,2,0.2857142857142857,1
